month,day,campaign_number,user_engagement,banner,placement,displays,cost,clicks,revenue,post_click_conversions,post_click_sales_amount,ctr,cpc,cr,roi
April,9,camp 3,Medium,240 x 400,Forbes,4101,1.8143,37,1.9335,0,0.0,0.9,0.05,0.0,6.57
April,9,camp 3,Medium,240 x 400,CNBC,31385,1.816,48,2.5084,0,0.0,0.15,0.04,0.0,38.13
April,9,camp 3,High,300 x 250,Morning Brew,3544,1.159,15,0.7838,2,31.3163,0.42,0.08,13.33,-32.37
April,9,camp 3,High,300 x 250,Buzzfeed,1073,0.6375,17,0.8884,0,0.0,1.58,0.04,0.0,39.36
April,9,camp 3,High,300 x 250,CNBC,21239,5.9365,65,3.3968,7,370.636,0.31,0.09,10.77,-42.78
April,9,camp 3,Low,300 x 250,Morning Brew,11236,0.7643,88,4.5988,0,0.0,0.78,0.01,0.0,501.7
April,9,camp 3,Low,300 x 250,Buzzfeed,716,0.3999,6,0.3135,0,0.0,0.84,0.07,0.0,-21.61
April,9,camp 3,Low,300 x 250,CNBC,32265,1.2058,83,4.3375,0,0.0,0.26,0.01,0.0,259.72
April,9,camp 3,Medium,300 x 250,Morning Brew,17684,2.3058,147,7.6821,0,0.0,0.83,0.02,0.0,233.16
April,9,camp 3,Medium,300 x 250,Buzzfeed,2809,1.5289,73,3.8149,0,0.0,2.6,0.02,0.0,149.52
April,9,camp 3,Medium,300 x 250,Forbes,35,0.0126,1,0.0522,0,0.0,2.86,0.01,0.0,314.29
April,9,camp 3,Medium,300 x 250,CNBC,69258,5.0829,215,11.2357,0,0.0,0.31,0.02,0.0,121.05
April,9,camp 3,Medium,468 x 60,Morning Brew,214,0.0196,1,0.0522,0,0.0,0.47,0.02,0.0,166.33
April,9,camp 3,Medium,468 x 60,CNBC,368,0.0062,1,0.0522,0,0.0,0.27,0.01,0.0,741.94
April,9,camp 3,High,580 x 400,CNBC,4880,2.0868,28,1.4632,0,0.0,0.57,0.07,0.0,-29.88
April,9,camp 3,Low,580 x 400,CNBC,5642,0.3812,37,1.9335,0,0.0,0.66,0.01,0.0,407.21
April,9,camp 3,Medium,580 x 400,CNBC,12775,1.5779,138,7.2117,1,126.167,1.08,0.01,0.72,357.04
April,9,camp 3,High,670 x 90,CNBC,1243,0.1966,2,0.1045,0,0.0,0.16,0.1,0.0,-46.85
April,9,camp 3,Low,670 x 90,Morning Brew,475,0.0488,1,0.0522,0,0.0,0.21,0.05,0.0,6.97
April,9,camp 3,Low,670 x 90,Buzzfeed,64,0.0707,1,0.0522,0,0.0,1.56,0.07,0.0,-26.17
April,9,camp 3,Low,670 x 90,CNBC,1896,0.0384,2,0.1045,0,0.0,0.11,0.02,0.0,172.14
April,9,camp 3,Medium,670 x 90,Morning Brew,2022,0.2721,12,0.6271,0,0.0,0.59,0.02,0.0,130.47
April,9,camp 3,Medium,670 x 90,Buzzfeed,259,0.2642,1,0.0522,0,0.0,0.39,0.26,0.0,-80.24
April,9,camp 3,Medium,670 x 90,CNBC,4487,0.1723,6,0.3135,0,0.0,0.13,0.03,0.0,81.95
April,9,camp 3,High,728 x 90,Morning Brew,6182,1.5357,14,0.7316,0,0.0,0.23,0.11,0.0,-52.36
April,9,camp 3,High,728 x 90,Buzzfeed,972,1.0023,7,0.3658,0,0.0,0.72,0.14,0.0,-63.5
April,9,camp 3,High,728 x 90,Forbes,1241,0.5361,6,0.3135,0,0.0,0.48,0.09,0.0,-41.52
April,9,camp 3,High,728 x 90,CNBC,21509,4.2638,25,1.3064,5,891.5567,0.12,0.17,20.0,-69.36
April,9,camp 3,Low,728 x 90,Morning Brew,9224,0.8073,25,1.3064,1,27.0964,0.27,0.03,4.0,61.82
April,9,camp 3,Low,728 x 90,Buzzfeed,414,0.4222,3,0.1567,0,0.0,0.72,0.14,0.0,-62.88
April,9,camp 3,Low,728 x 90,CNBC,36731,1.1376,90,4.7033,0,0.0,0.25,0.01,0.0,313.44
April,9,camp 3,Medium,728 x 90,Morning Brew,23929,3.1588,91,4.7555,2,149.344,0.38,0.03,2.2,50.55
April,9,camp 3,Medium,728 x 90,Buzzfeed,1186,1.0955,23,1.2019,0,0.0,1.94,0.05,0.0,9.71
April,9,camp 3,Medium,728 x 90,Forbes,1323,0.4809,12,0.6271,0,0.0,0.91,0.04,0.0,30.4
April,9,camp 3,Medium,728 x 90,CNBC,89902,4.6994,215,11.2357,2,109.3133,0.24,0.02,0.93,139.09
April,10,camp 1,High,160 x 600,Morning Brew,16821,18.5849,94,17.1933,36,2602.0686,0.56,0.2,38.3,-7.49
April,10,camp 1,High,160 x 600,Buzzfeed,11790,21.312,128,23.4121,72,2314.5776,1.09,0.17,56.25,9.85
April,10,camp 1,High,160 x 600,CNBC,159724,168.5792,1443,263.9387,486,26107.4933,0.9,0.12,33.68,56.57
April,10,camp 1,Low,160 x 600,CNBC,2078,0.411,6,1.0974,0,0.0,0.29,0.07,0.0,167.01
April,10,camp 1,Medium,160 x 600,Morning Brew,2268,1.1894,14,2.5607,4,65.8989,0.62,0.08,28.57,115.29
April,10,camp 1,Medium,160 x 600,Buzzfeed,412,0.7124,5,0.9145,1,34.2298,1.21,0.14,20.0,28.37
April,10,camp 1,Medium,160 x 600,CNBC,17531,7.7598,101,18.4737,20,1157.3502,0.58,0.08,19.8,138.07
April,10,camp 1,High,240 x 400,Morning Brew,48012,42.7689,270,49.3853,101,3700.8036,0.56,0.16,37.41,15.47
April,10,camp 1,High,240 x 400,Buzzfeed,313604,294.6396,7668,1402.5641,2213,109874.8554,2.45,0.04,28.86,376.03
April,10,camp 1,High,240 x 400,Forbes,42958,19.3885,347,63.4693,133,9160.7562,0.81,0.06,38.33,227.36
April,10,camp 1,High,240 x 400,CNBC,155797,230.9345,1115,203.9472,508,24431.8825,0.72,0.21,45.56,-11.69
April,10,camp 1,Low,240 x 400,Morning Brew,478,0.0602,1,0.1829,0,0.0,0.21,0.06,0.0,203.82
April,10,camp 1,Low,240 x 400,Buzzfeed,731,0.6575,15,2.7436,3,27.5929,2.05,0.04,20.0,317.28
April,10,camp 1,Low,240 x 400,Forbes,126,0.0581,2,0.3658,0,0.0,1.59,0.03,0.0,529.6
April,10,camp 1,Low,240 x 400,CNBC,1190,0.2827,4,0.7316,0,0.0,0.34,0.07,0.0,158.79
April,10,camp 1,Medium,240 x 400,Morning Brew,4589,1.6964,19,3.4752,1,58.7655,0.41,0.09,5.26,104.86
April,10,camp 1,Medium,240 x 400,Buzzfeed,15611,14.0834,466,85.2352,44,3684.9598,2.99,0.03,9.44,505.22
April,10,camp 1,Medium,240 x 400,Forbes,2815,1.2432,17,3.1094,4,124.4947,0.6,0.07,23.53,150.11
April,10,camp 1,Medium,240 x 400,CNBC,12212,7.2111,67,12.2548,3,114.1347,0.55,0.11,4.48,69.94
April,10,camp 1,High,300 x 250,Morning Brew,35002,38.5847,204,37.3132,115,4776.498,0.58,0.19,56.37,-3.3
April,10,camp 1,High,300 x 250,Buzzfeed,62949,42.5835,1002,183.2742,294,14913.3184,1.59,0.04,29.34,330.39
April,10,camp 1,High,300 x 250,Forbes,2993,1.5983,7,1.2803,2,65.9251,0.23,0.23,28.57,-19.9
April,10,camp 1,High,300 x 250,CNBC,230712,265.4513,1650,301.8022,787,43295.8122,0.72,0.16,47.7,13.69
April,10,camp 1,Low,300 x 250,Morning Brew,308,0.0728,10,1.829,0,0.0,3.25,0.01,0.0,2412.36
April,10,camp 1,Low,300 x 250,Buzzfeed,156,0.0948,1,0.1829,0,0.0,0.64,0.09,0.0,92.93
April,10,camp 1,Low,300 x 250,CNBC,2394,0.4726,4,0.7316,1,12.3861,0.17,0.12,25.0,54.8
April,10,camp 1,Medium,300 x 250,Morning Brew,3165,1.8145,22,4.024,0,0.0,0.7,0.08,0.0,121.77
April,10,camp 1,Medium,300 x 250,Buzzfeed,2505,1.5399,86,15.73,2,173.0566,3.43,0.02,2.33,921.49
April,10,camp 1,Medium,300 x 250,CNBC,22901,11.1073,116,21.2173,17,592.7784,0.51,0.1,14.66,91.02
April,10,camp 1,High,468 x 60,Buzzfeed,436,0.1708,2,0.3658,0,0.0,0.46,0.09,0.0,114.17
April,10,camp 1,High,468 x 60,CNBC,2853,1.4392,6,1.0974,1,6.1143,0.21,0.24,16.67,-23.75
April,10,camp 1,High,580 x 400,CNBC,44955,105.9501,776,141.9438,332,17334.4981,1.73,0.14,42.78,33.97
April,10,camp 1,Low,580 x 400,CNBC,364,0.1213,2,0.3658,0,0.0,0.55,0.06,0.0,201.57
April,10,camp 1,Medium,580 x 400,CNBC,3448,3.756,64,11.7445,6,355.6779,1.86,0.06,9.38,212.69
April,10,camp 1,High,670 x 90,Buzzfeed,19725,14.4543,114,20.8515,32,1560.8186,0.58,0.13,28.07,44.26
April,10,camp 1,High,670 x 90,CNBC,17809,22.2837,120,21.9489,46,3154.7232,0.67,0.19,38.33,-1.5
April,10,camp 1,Low,670 x 90,Morning Brew,69,0.0224,1,0.1829,0,0.0,1.45,0.02,0.0,716.52
April,10,camp 1,Low,670 x 90,Buzzfeed,32,0.0184,1,0.1829,0,0.0,3.12,0.02,0.0,894.02
April,10,camp 1,Low,670 x 90,CNBC,198,0.031,1,0.1829,0,0.0,0.51,0.03,0.0,490.0
April,10,camp 1,Medium,670 x 90,Morning Brew,514,0.2598,6,1.0974,0,0.0,1.17,0.04,0.0,322.4
April,10,camp 1,Medium,670 x 90,Buzzfeed,862,0.5718,20,3.6581,15,321.6037,2.32,0.03,75.0,539.75
April,10,camp 1,Medium,670 x 90,CNBC,1423,0.7264,8,1.4632,5,342.7557,0.56,0.09,62.5,101.43
April,10,camp 1,High,728 x 90,Morning Brew,66788,78.1426,417,76.2727,166,6997.9226,0.62,0.19,39.81,-2.39
April,10,camp 1,High,728 x 90,Buzzfeed,217314,277.1775,2996,548.0003,1144,55958.3599,1.38,0.09,38.18,97.71
April,10,camp 1,High,728 x 90,Forbes,21483,8.8082,194,35.4898,138,3372.1998,0.9,0.05,71.13,302.92
April,10,camp 1,High,728 x 90,CNBC,332776,285.6732,1791,327.6028,988,38129.2636,0.54,0.16,55.16,14.68
April,10,camp 1,Low,728 x 90,Buzzfeed,286,0.3376,2,0.3658,0,0.0,0.7,0.17,0.0,8.35
April,10,camp 1,Low,728 x 90,CNBC,3743,0.5616,43,7.865,4,278.9993,1.15,0.01,9.3,1300.46
April,10,camp 1,Medium,728 x 90,Morning Brew,7008,4.3883,45,8.2308,8,613.3052,0.64,0.1,17.78,87.56
April,10,camp 1,Medium,728 x 90,Buzzfeed,9076,11.0017,163,29.814,12,327.2752,1.8,0.07,7.36,170.99
April,10,camp 1,Medium,728 x 90,Forbes,1646,0.6572,15,2.7436,1,55.63,0.91,0.04,6.67,317.47
April,10,camp 1,Medium,728 x 90,CNBC,33572,13.9446,119,21.766,18,781.5655,0.35,0.12,15.13,56.09
April,10,camp 2,Low,160 x 600,Morning Brew,6537,0.4746,21,0.8231,0,0.0,0.32,0.02,0.0,73.43
April,10,camp 2,Low,160 x 600,Buzzfeed,86,0.1371,1,0.0392,0,0.0,1.16,0.14,0.0,-71.41
April,10,camp 2,Low,160 x 600,CNBC,45309,5.0773,291,11.4056,8,787.9309,0.64,0.02,2.75,124.64
April,10,camp 2,Medium,160 x 600,Morning Brew,18886,4.1211,241,9.446,0,0.0,1.28,0.02,0.0,129.21
April,10,camp 2,Medium,160 x 600,Buzzfeed,2002,3.0936,41,1.6069,1,29.9186,2.05,0.08,2.44,-48.06
April,10,camp 2,Medium,160 x 600,CNBC,166474,38.7431,2997,117.4662,32,1763.9143,1.8,0.01,1.07,203.19
April,10,camp 2,Low,240 x 400,Morning Brew,10215,1.2887,50,1.9597,1,8.466,0.49,0.03,2.0,52.07
April,10,camp 2,Low,240 x 400,Buzzfeed,17783,14.1931,416,16.3049,12,528.2779,2.34,0.03,2.88,14.88
April,10,camp 2,Low,240 x 400,Forbes,2332,0.9296,33,1.2934,0,0.0,1.42,0.03,0.0,39.14
April,10,camp 2,Low,240 x 400,CNBC,30408,3.1786,142,5.5656,1,51.6584,0.47,0.02,0.7,75.1
April,10,camp 2,Medium,240 x 400,Morning Brew,47465,10.6508,618,24.2223,13,1373.2509,1.3,0.02,2.1,127.42
April,10,camp 2,Medium,240 x 400,Buzzfeed,146483,129.1346,6902,270.5237,137,8225.4834,4.71,0.02,1.98,109.49
April,10,camp 2,Medium,240 x 400,Forbes,19523,8.1203,440,17.2456,13,885.8236,2.25,0.02,2.95,112.38
April,10,camp 2,Medium,240 x 400,CNBC,124960,32.0718,1244,48.758,15,861.2221,1.0,0.03,1.21,52.03
April,10,camp 2,Low,300 x 250,Morning Brew,7761,1.0682,57,2.234,0,0.0,0.73,0.02,0.0,109.14
April,10,camp 2,Low,300 x 250,Buzzfeed,3898,2.3298,98,3.841,4,126.3113,2.51,0.02,4.08,64.86
April,10,camp 2,Low,300 x 250,CNBC,49493,4.7488,223,8.7403,0,0.0,0.45,0.02,0.0,84.05
April,10,camp 2,Medium,300 x 250,Morning Brew,28872,9.9958,357,13.9924,7,1900.3206,1.24,0.03,1.96,39.98
April,10,camp 2,Medium,300 x 250,Buzzfeed,29462,18.4148,1564,61.3002,16,1786.2523,5.31,0.01,1.02,232.89
April,10,camp 2,Medium,300 x 250,Forbes,577,0.325,3,0.1175,0,0.0,0.52,0.11,0.0,-63.85
April,10,camp 2,Medium,300 x 250,CNBC,193187,45.2094,2258,88.5037,35,2668.1118,1.17,0.02,1.55,95.76
April,10,camp 2,Medium,468 x 60,Morning Brew,671,0.1393,5,0.1959,0,0.0,0.75,0.03,0.0,40.63
April,10,camp 2,Medium,468 x 60,CNBC,2389,0.2162,8,0.3138,0,0.0,0.33,0.03,0.0,45.14
April,10,camp 2,Low,580 x 400,CNBC,11199,2.3877,196,7.6821,1,399.8247,1.75,0.01,0.51,221.74
April,10,camp 2,Medium,580 x 400,CNBC,41643,20.8598,1734,67.9636,17,1126.5734,4.16,0.01,0.98,225.81
April,10,camp 2,Low,670 x 90,Morning Brew,573,0.1052,1,0.0391,0,0.0,0.17,0.11,0.0,-62.83
April,10,camp 2,Low,670 x 90,Buzzfeed,302,0.2373,10,0.3919,1,136.1616,3.31,0.02,10.0,65.15
April,10,camp 2,Low,670 x 90,CNBC,4291,0.2845,20,0.7838,0,0.0,0.47,0.01,0.0,175.5
April,10,camp 2,Medium,670 x 90,Morning Brew,3939,1.3878,45,1.7637,0,0.0,1.14,0.03,0.0,27.09
April,10,camp 2,Medium,670 x 90,Buzzfeed,4712,3.5254,99,3.8802,3,532.5129,2.1,0.04,3.03,10.06
April,10,camp 2,Medium,670 x 90,Forbes,162,0.1069,9,0.3527,0,0.0,5.56,0.01,0.0,229.93
April,10,camp 2,Medium,670 x 90,CNBC,16013,3.0055,171,6.7022,0,0.0,1.07,0.02,0.0,123.0
April,10,camp 2,Low,728 x 90,Morning Brew,12086,1.7709,55,2.1556,0,0.0,0.46,0.03,0.0,21.72
April,10,camp 2,Low,728 x 90,Buzzfeed,3978,4.0966,41,1.6069,0,0.0,1.03,0.1,0.0,-60.77
April,10,camp 2,Low,728 x 90,Forbes,1030,0.4106,14,0.5487,3,28.1155,1.36,0.03,21.43,33.63
April,10,camp 2,Low,728 x 90,CNBC,63216,4.5909,266,10.4257,9,813.7076,0.42,0.02,3.38,127.09
April,10,camp 2,Medium,728 x 90,Morning Brew,57472,18.5177,691,27.0834,14,1080.9074,1.2,0.03,2.03,46.26
April,10,camp 2,Medium,728 x 90,Buzzfeed,55229,61.0327,1329,52.0895,38,3188.6995,2.41,0.05,2.86,-14.65
April,10,camp 2,Medium,728 x 90,Forbes,8566,3.6256,140,5.4872,2,54.6763,1.63,0.03,1.43,51.35
April,10,camp 2,Medium,728 x 90,CNBC,273123,49.1635,3083,120.8379,26,1953.5144,1.13,0.02,0.84,145.79
April,10,camp 3,High,160 x 600,Morning Brew,1911,0.3858,5,0.2612,0,0.0,0.26,0.08,0.0,-32.3
April,10,camp 3,High,160 x 600,CNBC,19861,4.3121,34,1.7768,1,44.6689,0.17,0.13,2.94,-58.8
April,10,camp 3,Low,160 x 600,Morning Brew,9263,0.3588,8,0.418,0,0.0,0.09,0.04,0.0,16.5
April,10,camp 3,Low,160 x 600,CNBC,37537,1.9556,95,4.9646,0,0.0,0.25,0.02,0.0,153.87
April,10,camp 3,Medium,160 x 600,Morning Brew,11350,0.8199,29,1.5155,0,0.0,0.26,0.03,0.0,84.84
April,10,camp 3,Medium,160 x 600,Buzzfeed,39,0.033,2,0.1045,0,0.0,5.13,0.02,0.0,216.67
April,10,camp 3,Medium,160 x 600,CNBC,72879,7.0311,270,14.111,1,456.0365,0.37,0.03,0.37,100.69
April,10,camp 3,High,240 x 400,Morning Brew,6619,1.4023,10,0.5225,1,52.9386,0.15,0.14,10.0,-62.74
April,10,camp 3,High,240 x 400,Buzzfeed,7393,6.2793,58,3.031,4,140.7087,0.78,0.11,6.9,-51.73
April,10,camp 3,High,240 x 400,Forbes,4845,2.0238,17,0.8884,0,0.0,0.35,0.12,0.0,-56.1
April,10,camp 3,High,240 x 400,CNBC,18787,4.4837,16,0.8361,0,0.0,0.09,0.28,0.0,-81.35
April,10,camp 3,Low,240 x 400,Morning Brew,10632,0.7837,13,0.6793,0,0.0,0.12,0.06,0.0,-13.32
April,10,camp 3,Low,240 x 400,Buzzfeed,3452,2.4246,23,1.2019,0,0.0,0.67,0.11,0.0,-50.43
April,10,camp 3,Low,240 x 400,Forbes,609,0.2483,5,0.2612,0,0.0,0.82,0.05,0.0,5.2
April,10,camp 3,Low,240 x 400,CNBC,18018,0.6235,17,0.8884,0,0.0,0.09,0.04,0.0,42.49
April,10,camp 3,Medium,240 x 400,Morning Brew,22861,2.4215,70,3.6581,1,70.5761,0.31,0.03,1.43,51.07
April,10,camp 3,Medium,240 x 400,Buzzfeed,13258,9.9485,143,7.4731,0,0.0,1.08,0.07,0.0,-24.88
April,10,camp 3,Medium,240 x 400,Forbes,4320,1.7248,41,2.1426,0,0.0,0.95,0.04,0.0,24.22
April,10,camp 3,Medium,240 x 400,CNBC,42071,2.6262,107,5.5917,0,0.0,0.25,0.02,0.0,112.92
April,10,camp 3,High,300 x 250,Morning Brew,4040,1.4079,14,0.7316,0,0.0,0.35,0.1,0.0,-48.04
April,10,camp 3,High,300 x 250,Buzzfeed,1410,0.842,11,0.5748,0,0.0,0.78,0.08,0.0,-31.73
April,10,camp 3,High,300 x 250,CNBC,27726,7.5582,54,2.822,5,390.3263,0.19,0.14,9.26,-62.66
April,10,camp 3,Low,300 x 250,Morning Brew,15281,1.0082,67,3.5013,0,0.0,0.44,0.02,0.0,247.28
April,10,camp 3,Low,300 x 250,Buzzfeed,893,0.48,13,0.6793,1,281.1599,1.46,0.04,7.69,41.52
April,10,camp 3,Low,300 x 250,CNBC,45090,1.7689,93,4.8601,0,0.0,0.21,0.02,0.0,174.75
April,10,camp 3,Medium,300 x 250,Morning Brew,21617,2.7078,159,8.3092,4,132.2692,0.74,0.02,2.52,206.86
April,10,camp 3,Medium,300 x 250,Buzzfeed,3151,1.7087,74,3.8671,1,128.6885,2.35,0.02,1.35,126.32
April,10,camp 3,Medium,300 x 250,CNBC,92762,6.8484,316,16.5149,0,0.0,0.34,0.02,0.0,141.15
April,10,camp 3,Low,468 x 60,Morning Brew,127,0.0069,1,0.0522,0,0.0,0.79,0.01,0.0,656.52
April,10,camp 3,Medium,468 x 60,Morning Brew,245,0.0214,1,0.0522,0,0.0,0.41,0.02,0.0,143.93
April,10,camp 3,High,580 x 400,CNBC,6216,2.7824,46,2.4042,1,227.3332,0.74,0.06,2.17,-13.59
April,10,camp 3,Low,580 x 400,CNBC,7858,0.5869,46,2.4039,0,0.0,0.59,0.01,0.0,309.59
April,10,camp 3,Medium,580 x 400,CNBC,16639,2.1683,161,8.4138,0,0.0,0.97,0.01,0.0,288.04
April,10,camp 3,High,670 x 90,Morning Brew,484,0.1684,3,0.1567,0,0.0,0.62,0.06,0.0,-6.95
April,10,camp 3,High,670 x 90,CNBC,1670,0.3092,3,0.1567,0,0.0,0.18,0.1,0.0,-49.32
April,10,camp 3,Low,670 x 90,Morning Brew,762,0.0822,1,0.0522,0,0.0,0.13,0.08,0.0,-36.5
April,10,camp 3,Low,670 x 90,CNBC,2602,0.0565,3,0.1567,0,0.0,0.12,0.02,0.0,177.35
April,10,camp 3,Medium,670 x 90,Morning Brew,2364,0.3218,14,0.7316,0,0.0,0.59,0.02,0.0,127.35
April,10,camp 3,Medium,670 x 90,Buzzfeed,192,0.1513,2,0.1045,0,0.0,1.04,0.08,0.0,-30.93
April,10,camp 3,Medium,670 x 90,CNBC,5845,0.2259,16,0.8361,0,0.0,0.27,0.01,0.0,270.12
April,10,camp 3,High,728 x 90,Morning Brew,7289,2.0105,19,0.9929,0,0.0,0.26,0.11,0.0,-50.61
April,10,camp 3,High,728 x 90,Buzzfeed,1404,1.4686,19,0.9929,2,74.3136,1.35,0.08,10.53,-32.39
April,10,camp 3,High,728 x 90,Forbes,1719,0.6983,8,0.418,0,0.0,0.47,0.09,0.0,-40.14
April,10,camp 3,High,728 x 90,CNBC,27028,5.405,45,2.3528,3,111.877,0.17,0.12,6.67,-56.47
April,10,camp 3,Low,728 x 90,Morning Brew,11701,1.1363,45,2.3516,0,0.0,0.38,0.03,0.0,106.95
April,10,camp 3,Low,728 x 90,Buzzfeed,451,0.468,4,0.209,0,0.0,0.89,0.12,0.0,-55.34
April,10,camp 3,Low,728 x 90,CNBC,51854,1.6608,81,4.233,0,0.0,0.16,0.02,0.0,154.88
April,10,camp 3,Medium,728 x 90,Morning Brew,28602,3.8939,115,6.0098,1,9.3283,0.4,0.03,0.87,54.34
April,10,camp 3,Medium,728 x 90,Buzzfeed,1722,1.5704,17,0.8884,0,0.0,0.99,0.09,0.0,-43.43
April,10,camp 3,Medium,728 x 90,Forbes,1767,0.5946,12,0.6271,0,0.0,0.68,0.05,0.0,5.47
April,10,camp 3,Medium,728 x 90,CNBC,115408,6.2418,288,15.0507,1,5.1867,0.25,0.02,0.35,141.13
April,11,camp 1,High,160 x 600,Morning Brew,20034,25.3745,154,28.1775,38,1957.1753,0.77,0.16,24.68,11.05
April,11,camp 1,High,160 x 600,Buzzfeed,14258,25.6019,146,26.7139,68,2152.7984,1.02,0.18,46.58,4.34
April,11,camp 1,High,160 x 600,CNBC,191154,192.8206,1626,297.5323,589,23994.3048,0.85,0.12,36.22,54.31
April,11,camp 1,Low,160 x 600,Morning Brew,456,0.0509,1,0.1829,0,0.0,0.22,0.05,0.0,259.33
April,11,camp 1,Low,160 x 600,CNBC,2861,0.5876,19,3.476,0,0.0,0.66,0.03,0.0,491.56
April,11,camp 1,Medium,160 x 600,Morning Brew,2542,1.4319,13,2.3783,2,32.016,0.51,0.11,15.38,66.09
April,11,camp 1,Medium,160 x 600,Buzzfeed,517,0.8568,2,0.3658,0,0.0,0.39,0.43,0.0,-57.31
April,11,camp 1,Medium,160 x 600,CNBC,21723,9.7173,142,25.9877,32,1725.228,0.65,0.07,22.54,167.44
April,11,camp 1,High,240 x 400,Morning Brew,58345,46.7391,308,56.3772,109,5123.1232,0.53,0.15,35.39,20.62
April,11,camp 1,High,240 x 400,Buzzfeed,434834,395.9902,10444,1910.897,2554,123550.7571,2.4,0.04,24.45,382.56
April,11,camp 1,High,240 x 400,Forbes,66979,33.4297,632,115.6294,181,9192.5681,0.94,0.05,28.64,245.89
April,11,camp 1,High,240 x 400,CNBC,205158,365.8993,1944,355.6966,687,32727.5528,0.95,0.19,35.34,-2.79
April,11,camp 1,Low,240 x 400,Morning Brew,670,0.0977,1,0.1829,0,0.0,0.15,0.1,0.0,87.21
April,11,camp 1,Low,240 x 400,Buzzfeed,1128,0.9265,20,3.6589,4,126.3786,1.77,0.05,20.0,294.92
April,11,camp 1,Low,240 x 400,Forbes,309,0.1466,2,0.3658,0,0.0,0.65,0.07,0.0,149.52
April,11,camp 1,Low,240 x 400,CNBC,1859,0.3767,1,0.1829,0,0.0,0.05,0.38,0.0,-51.45
April,11,camp 1,Medium,240 x 400,Morning Brew,6702,2.2792,23,4.2078,2,122.21,0.34,0.1,8.7,84.62
April,11,camp 1,Medium,240 x 400,Buzzfeed,25089,21.6712,666,121.8567,45,2509.681,2.65,0.03,6.76,462.3
April,11,camp 1,Medium,240 x 400,Forbes,5014,2.4958,49,8.9656,5,464.4614,0.98,0.05,10.2,259.23
April,11,camp 1,Medium,240 x 400,CNBC,16959,13.0866,106,19.3948,11,402.4301,0.63,0.12,10.38,48.2
April,11,camp 1,High,300 x 250,Morning Brew,43228,44.4608,211,38.6067,101,4836.1498,0.49,0.21,47.87,-13.17
April,11,camp 1,High,300 x 250,Buzzfeed,58366,39.3212,909,166.3209,205,9196.0747,1.56,0.04,22.55,322.98
April,11,camp 1,High,300 x 250,Forbes,7287,4.1747,47,8.5986,15,747.8698,0.64,0.09,31.91,105.97
April,11,camp 1,High,300 x 250,CNBC,297268,313.7359,2073,379.2932,751,39049.7937,0.7,0.15,36.23,20.9
April,11,camp 1,Low,300 x 250,Buzzfeed,110,0.0663,1,0.1829,0,0.0,0.91,0.07,0.0,175.87
April,11,camp 1,Low,300 x 250,CNBC,3400,0.6821,11,2.0124,0,0.0,0.32,0.06,0.0,195.03
April,11,camp 1,Medium,300 x 250,Buzzfeed,2248,1.4008,56,10.2462,2,57.2562,2.49,0.03,3.57,631.45
April,11,camp 1,Medium,300 x 250,Forbes,555,0.3416,1,0.1829,0,0.0,0.18,0.34,0.0,-46.46
April,11,camp 1,Medium,300 x 250,CNBC,31198,15.1202,158,28.907,16,629.5523,0.51,0.1,10.13,91.18
April,11,camp 1,High,468 x 60,Morning Brew,1370,0.5653,12,2.1953,2,95.5517,0.88,0.05,16.67,288.34
April,11,camp 1,High,468 x 60,Buzzfeed,545,0.2137,2,0.3658,0,0.0,0.37,0.11,0.0,71.17
April,11,camp 1,High,468 x 60,CNBC,3773,1.5212,19,3.476,2,446.7225,0.5,0.08,10.53,128.5
April,11,camp 1,High,580 x 400,CNBC,52690,116.7558,836,152.9655,343,22916.5498,1.59,0.14,41.03,31.01
April,11,camp 1,Low,580 x 400,CNBC,496,0.1689,2,0.3658,0,0.0,0.4,0.08,0.0,116.58
April,11,camp 1,Medium,580 x 400,CNBC,4424,4.3629,66,12.0746,5,187.2484,1.49,0.07,7.58,176.76
April,11,camp 1,High,670 x 90,Morning Brew,5929,10.104,67,12.2587,17,950.3901,1.13,0.15,25.37,21.33
April,11,camp 1,High,670 x 90,Buzzfeed,25665,21.1302,175,32.0271,32,1963.9208,0.68,0.12,18.29,51.57
April,11,camp 1,High,670 x 90,Forbes,346,0.2382,1,0.1829,0,0.0,0.29,0.24,0.0,-23.22
April,11,camp 1,High,670 x 90,CNBC,21839,26.6374,150,27.4434,59,2747.8645,0.69,0.18,39.33,3.03
April,11,camp 1,Low,670 x 90,Buzzfeed,19,0.0128,1,0.1829,0,0.0,5.26,0.01,0.0,1328.91
April,11,camp 1,Low,670 x 90,CNBC,252,0.0398,1,0.1829,0,0.0,0.4,0.04,0.0,359.55
April,11,camp 1,Medium,670 x 90,Morning Brew,498,0.4217,7,1.2806,2,239.598,1.41,0.06,28.57,203.68
April,11,camp 1,Medium,670 x 90,Buzzfeed,1062,0.8148,3,0.5488,0,0.0,0.28,0.27,0.0,-32.65
April,11,camp 1,Medium,670 x 90,CNBC,2085,1.0109,12,2.1953,1,25.9787,0.58,0.08,8.33,117.16
April,11,camp 1,High,728 x 90,Morning Brew,82481,91.3476,525,96.0706,166,8547.8209,0.64,0.17,31.62,5.17
April,11,camp 1,High,728 x 90,Buzzfeed,254606,324.4276,3842,702.9509,1274,58417.7871,1.51,0.08,33.16,116.67
